,name,lemma,Type,Tag,Shape,Alpha,Stop
17167,you,-PRON-,PRON,PRP,xxx,True,True
17168,should,should,VERB,MD,xxxx,True,True
17169,do,do,AUX,VB,xx,True,True
17170,whatever,whatever,DET,WDT,xxxx,True,True
17171,pleaseth,pleaseth,VERB,VB,xxxx,True,False
17172,you,-PRON-,PRON,PRP,xxx,True,True
17173,"best,”he","best,”he",PUNCT,:,"xxxx,”xx",False,False
17174,answered,answer,VERB,VBD,xxxx,True,False
17175,",",",",PUNCT,",",",",False,False
17176,smiling,smile,VERB,VBG,xxxx,True,False
17177,upon,upon,SCONJ,IN,xxxx,True,True
17178,her;“but,her;“but,X,XX,xxx;“xxx,False,False
17179,why,why,ADV,WRB,xxx,True,True
17180,do,do,AUX,VBP,xx,True,True
17181,you,-PRON-,PRON,PRP,xxx,True,True
17182,mean,mean,VERB,VB,xxxx,True,False
17183,to,to,PART,TO,xx,True,True
17184,shut,shut,VERB,VB,xxxx,True,False
17185,me,-PRON-,PRON,PRP,xx,True,True
17186,out,out,ADP,RP,xxx,True,True
17187,from,from,ADP,IN,xxxx,True,True
17188,your,-PRON-,DET,PRP$,xxxx,True,True
17189,sorrow,sorrow,NOUN,NN,xxxx,True,False
17190,?,?,PUNCT,.,?,False,False
17191,I,-PRON-,PRON,PRP,X,True,True
17192,",",",",PUNCT,",",",",False,False
17193,too,too,ADV,RB,xxx,True,True
17194,",",",",PUNCT,",",",",False,False
17195,loved,love,VERB,VBD,xxxx,True,False
17196,her,-PRON-,PRON,PRP,xxx,True,True
17197,.,.,PUNCT,.,.,False,False
17198,”,"""",PUNCT,'',”,False,False
17199,"","",SPACE,_SP,"",False,False
17200,“,"""",PUNCT,``,“,False,False
17201,I,-PRON-,PRON,PRP,X,True,True
17202,"know,”Rose","know,”rose",ADV,RBR,"xxxx,”Xxxx",False,False
17203,returned,return,VERB,VBD,xxxx,True,False
17204,",",",",PUNCT,",",",",False,False
17205,bending,bend,VERB,VBG,xxxx,True,False
17206,to,to,PART,TO,xx,True,True
17207,kiss,kiss,VERB,VB,xxxx,True,False
17208,the,the,DET,DT,xxx,True,True
17209,hand,hand,NOUN,NN,xxxx,True,False
17210,he,-PRON-,PRON,PRP,xx,True,True
17211,had,have,AUX,VBD,xxx,True,True
17212,laid,lay,VERB,VBN,xxxx,True,False
17213,upon,upon,SCONJ,IN,xxxx,True,True
17214,"hers,“and","hers,“and",X,XX,"xxxx,“xxx",False,False
17215,I,-PRON-,PRON,PRP,X,True,True
17216,fear,fear,VERB,VBP,xxxx,True,False
17217,you,-PRON-,PRON,PRP,xxx,True,True
17218,can,can,VERB,MD,xxx,True,True
17219,never,never,ADV,RB,xxxx,True,True
17220,be,be,AUX,VB,xx,True,True
17221,shut,shut,VERB,VBN,xxxx,True,False
17222,out,out,ADP,RP,xxx,True,True
17223,from,from,ADP,IN,xxxx,True,True
17224,my,-PRON-,DET,PRP$,xx,True,True
17225,sorrows,sorrow,NOUN,NNS,xxxx,True,False
17226,",",",",PUNCT,",",",",False,False
17227,however,however,ADV,RB,xxxx,True,True
17228,much,much,ADV,RB,xxxx,True,True
17229,I,-PRON-,PRON,PRP,X,True,True
17230,could,could,VERB,MD,xxxx,True,True
17231,wish,wish,VERB,VB,xxxx,True,False
17232,to,to,PART,TO,xx,True,True
17233,spare,spare,VERB,VB,xxxx,True,False
17234,you,-PRON-,PRON,PRP,xxx,True,True
17235,.,.,PUNCT,.,.,False,False
17236,Still,still,ADV,RB,Xxxxx,True,True
17237,",",",",PUNCT,",",",",False,False
17238,I,-PRON-,PRON,PRP,X,True,True
17239,wish,wish,VERB,VBP,xxxx,True,False
17240,it,-PRON-,PRON,PRP,xx,True,True
17241,to,to,PART,TO,xx,True,True
17242,be,be,AUX,VB,xx,True,True
17243,so,so,ADV,RB,xx,True,True
17244,for,for,ADP,IN,xxx,True,True
17245,to,to,ADP,IN,xx,True,True
17246,-,-,PUNCT,HYPH,-,False,False
17247,night,night,NOUN,NN,xxxx,True,False
17248,.,.,PUNCT,.,.,False,False
17249,”,"""",PUNCT,'',”,False,False
17250,"","",SPACE,_SP,"",False,False
17251,“,"""",PUNCT,``,“,False,False
17252,Then,then,ADV,RB,Xxxx,True,True
17253,let,let,VERB,VB,xxx,True,False
17254,it,-PRON-,PRON,PRP,xx,True,True
17255,be,be,AUX,VB,xx,True,True
17256,so,so,ADV,RB,xx,True,True
17257,.,.,PUNCT,.,.,False,False
17258,The,the,DET,DT,Xxx,True,True
17259,storm,storm,NOUN,NN,xxxx,True,False
17260,does,do,AUX,VBZ,xxxx,True,True
17261,not,not,PART,RB,xxx,True,True
17262,fright,fright,VERB,VB,xxxx,True,False
17263,you,-PRON-,PRON,PRP,xxx,True,True
17264,?,?,PUNCT,.,?,False,False
17265,”,"""",PUNCT,'',”,False,False
17266,"","",SPACE,_SP,"",False,False
17267,“,"""",PUNCT,``,“,False,False
17268,The,the,DET,DT,Xxx,True,True
17269,storm,storm,NOUN,NN,xxxx,True,False
17270,does,do,AUX,VBZ,xxxx,True,True
17271,not,not,PART,RB,xxx,True,True
17272,fright,fright,VERB,VB,xxxx,True,False
17273,me,-PRON-,PRON,PRP,xx,True,True
17274,.,.,PUNCT,.,.,False,False
17275,”,"""",PUNCT,'',”,False,False
17276,"","",SPACE,_SP,"",False,False
17277,She,-PRON-,PRON,PRP,Xxx,True,True
17278,took,take,VERB,VBD,xxxx,True,False
17279,from,from,ADP,IN,xxxx,True,True
17280,her,-PRON-,DET,PRP$,xxx,True,True
17281,throat,throat,NOUN,NN,xxxx,True,False
17282,the,the,DET,DT,xxx,True,True
17283,tuberoses,tuberose,NOUN,NNS,xxxx,True,False
17284,she,-PRON-,PRON,PRP,xxx,True,True
17285,had,have,AUX,VBD,xxx,True,True
17286,worn,wear,VERB,VBN,xxxx,True,False
17287,that,that,DET,DT,xxxx,True,True
17288,day,day,NOUN,NN,xxx,True,False
17289,",",",",PUNCT,",",",",False,False
17290,and,and,CCONJ,CC,xxx,True,True
17291,gazed,gaze,VERB,VBD,xxxx,True,False
17292,at,at,ADP,IN,xx,True,True
17293,them,-PRON-,PRON,PRP,xxxx,True,True
17294,sadly,sadly,ADV,RB,xxxx,True,False
17295,.,.,PUNCT,.,.,False,False
17296,"","",SPACE,_SP,"",False,False
17297,“,"""",PUNCT,``,“,False,False
17298,I,-PRON-,PRON,PRP,X,True,True
17299,can,can,VERB,MD,xxx,True,True
17300,never,never,ADV,RB,xxxx,True,True
17301,wear,wear,VERB,VB,xxxx,True,False
17302,"another,”she","another,”she",PROPN,NNP,"xxxx,”xxx",False,False
17303,said,say,VERB,VBD,xxxx,True,False
17304,.,.,PUNCT,.,.,False,False
17305,“These,“These,PROPN,NNP,“Xxxxx,False,False
17306,are,be,AUX,VBP,xxx,True,True
17307,faded,fade,VERB,VBN,xxxx,True,False
17308,like,like,SCONJ,IN,xxxx,True,False
17309,our,-PRON-,DET,PRP$,xxx,True,True
17310,happy,happy,ADJ,JJ,xxxx,True,False
17311,days,day,NOUN,NNS,xxxx,True,False
17312,.,.,PUNCT,.,.,False,False
17313,”,"""",PUNCT,'',”,False,False
17314,"","",SPACE,_SP,"",False,False
17315,“,"""",PUNCT,``,“,False,False
17316,You,-PRON-,PRON,PRP,Xxx,True,True
17317,speak,speak,VERB,VBP,xxxx,True,False
17318,but,but,CCONJ,CC,xxx,True,True
17319,"sadly,”returned","sadly,”returne",VERB,VBD,"xxxx,”xxxx",False,False
17320,her,-PRON-,DET,PRP$,xxx,True,True
17321,husband,husband,NOUN,NN,xxxx,True,False
17322,",",",",PUNCT,",",",",False,False
17323,with,with,ADP,IN,xxxx,True,True
17324,a,a,DET,DT,x,True,True
17325,look,look,NOUN,NN,xxxx,True,False
17326,of,of,ADP,IN,xx,True,True
17327,such,such,ADJ,JJ,xxxx,True,True
17328,fondness,fondness,NOUN,NN,xxxx,True,False
17329,that,that,SCONJ,IN,xxxx,True,True
17330,the,the,DET,DT,xxx,True,True
17331,tears,tear,NOUN,NNS,xxxx,True,False
17332,started,start,VERB,VBD,xxxx,True,False
17333,into,into,ADP,IN,xxxx,True,True
17334,her,-PRON-,DET,PRP$,xxx,True,True
17335,eyes,eye,NOUN,NNS,xxxx,True,False
17336,despite,despite,SCONJ,IN,xxxx,True,False
17337,all,all,DET,DT,xxx,True,True
17338,her,-PRON-,DET,PRP$,xxx,True,True
17339,efforts,effort,NOUN,NNS,xxxx,True,False
17340,to,to,PART,TO,xx,True,True
17341,restrain,restrain,VERB,VB,xxxx,True,False
17342,them,-PRON-,PRON,PRP,xxxx,True,True
17343,.,.,PUNCT,.,.,False,False
17344,“You,“you,PRON,PRP,“Xxx,False,False
17345,would,would,VERB,MD,xxxx,True,True
17346,have,have,AUX,VB,xxxx,True,True
17347,spoken,speak,VERB,VBN,xxxx,True,False
17348,so,so,ADV,RB,xx,True,True
17349,had,have,AUX,VBD,xxx,True,True
17350,you,-PRON-,PRON,PRP,xxx,True,True
17351,been,be,AUX,VBN,xxxx,True,True
17352,bidding,bid,VERB,VBG,xxxx,True,False
17353,me,-PRON-,PRON,PRP,xx,True,True
17354,farewell,farewell,INTJ,UH,xxxx,True,False
17355,.,.,PUNCT,.,.,False,False
17356,The,the,DET,DT,Xxx,True,True
17357,destruction,destruction,NOUN,NN,xxxx,True,False
17358,of,of,ADP,IN,xx,True,True
17359,the,the,DET,DT,xxx,True,True
17360,flower,flower,NOUN,NN,xxxx,True,False
17361,makes,make,VERB,VBZ,xxxx,True,False
17362,you,-PRON-,PRON,PRP,xxx,True,True
17363,downcast,downcast,ADJ,JJ,xxxx,True,False
17364,.,.,PUNCT,.,.,False,False
17365,Mayhap,mayhap,ADV,RB,Xxxxx,True,False
17366,there,there,PRON,EX,xxxx,True,True
17367,is,be,AUX,VBZ,xx,True,True
17368,still,still,ADV,RB,xxxx,True,True
17369,life,life,NOUN,NN,xxxx,True,False
17370,in,in,ADP,IN,xx,True,True
17371,the,the,DET,DT,xxx,True,True
17372,root,root,NOUN,NN,xxxx,True,False
17373,",",",",PUNCT,",",",",False,False
17374,and,and,CCONJ,CC,xxx,True,True
17375,it,-PRON-,PRON,PRP,xx,True,True
17376,may,may,VERB,MD,xxx,True,True
17377,be,be,AUX,VB,xx,True,True
17378,made,make,VERB,VBN,xxxx,True,True
17379,once,once,ADV,RB,xxxx,True,True
17380,more,more,ADJ,JJR,xxxx,True,True
17381,to,to,PART,TO,xx,True,True
17382,grow,grow,VERB,VB,xxxx,True,False
17383,and,and,CCONJ,CC,xxx,True,True
17384,bloom,bloom,VERB,VB,xxxx,True,False
17385,.,.,PUNCT,.,.,False,False
17386,”,"""",PUNCT,'',”,False,False
17387,"","",SPACE,_SP,"",False,False
17388,“,"""",PUNCT,``,“,False,False
17389,"John,”his","John,”his",PROPN,NNP,"Xxxx,”xxx",False,False
17390,wife,wife,NOUN,NN,xxxx,True,False
17391,said,say,VERB,VBD,xxxx,True,False
17392,"abruptly,“John","abruptly,“john",INTJ,UH,"xxxx,“Xxxx",False,False
17393,",",",",PUNCT,",",",",False,False
17394,I,-PRON-,PRON,PRP,X,True,True
17395,have,have,AUX,VBP,xxxx,True,True
17396,loved,love,VERB,VBN,xxxx,True,False
17397,you,-PRON-,PRON,PRP,xxx,True,True
17398,from,from,ADP,IN,xxxx,True,True
17399,the,the,DET,DT,xxx,True,True
17400,first,first,ADJ,JJ,xxxx,True,True
17401,moment,moment,NOUN,NN,xxxx,True,False
17402,I,-PRON-,PRON,PRP,X,True,True
17403,saw,see,VERB,VBD,xxx,True,False
17404,you,-PRON-,PRON,PRP,xxx,True,True
17405,;,;,PUNCT,:,;,False,False
17406,I,-PRON-,PRON,PRP,X,True,True
17407,love,love,VERB,VBP,xxxx,True,False
17408,you,-PRON-,PRON,PRP,xxx,True,True
17409,now,now,ADV,RB,xxx,True,True
17410,",",",",PUNCT,",",",",False,False
17411,and,and,CCONJ,CC,xxx,True,True
17412,I,-PRON-,PRON,PRP,X,True,True
17413,shall,shall,VERB,MD,xxxx,True,False
17414,love,love,VERB,VB,xxxx,True,False
17415,you,-PRON-,PRON,PRP,xxx,True,True
17416,to,to,ADP,IN,xx,True,True
17417,all,all,DET,DT,xxx,True,True
17418,eternity,eternity,NOUN,NN,xxxx,True,False
17419,.,.,PUNCT,.,.,False,False
17420,Whatever,whatever,DET,WDT,Xxxxx,True,True
17421,happens,happen,VERB,VBZ,xxxx,True,False
17422,",",",",PUNCT,",",",",False,False
17423,remember,remember,VERB,VB,xxxx,True,False
17424,that,that,DET,DT,xxxx,True,True
17425,and,and,CCONJ,CC,xxx,True,True
17426,believe,believe,VERB,VB,xxxx,True,False
17427,it,-PRON-,PRON,PRP,xx,True,True
17428,.,.,PUNCT,.,.,False,False
17429,”,"""",PUNCT,'',”,False,False
17430,"","",SPACE,_SP,"",False,False
17431,“,"""",PUNCT,``,“,False,False
17432,I,-PRON-,PRON,PRP,X,True,True
17433,have,have,AUX,VBP,xxxx,True,True
17434,never,never,ADV,RB,xxxx,True,True
17435,doubted,doubt,VERB,VBN,xxxx,True,False
17436,that,that,SCONJ,IN,xxxx,True,True
17437,you,-PRON-,PRON,PRP,xxx,True,True
17438,love,love,VERB,VBP,xxxx,True,False
17439,"me,”he","me,”he",NUM,CD,"xx,”xx",False,False
17440,answered,answer,VERB,VBD,xxxx,True,False
17441,",",",",PUNCT,",",",",False,False
17442,gathering,gather,VERB,VBG,xxxx,True,False
17443,her,-PRON-,PRON,PRP,xxx,True,True
17444,into,into,ADP,IN,xxxx,True,True
17445,his,-PRON-,DET,PRP$,xxx,True,True
17446,arms;“how,arms;“how,NOUN,NN,xxxx;“xxx,False,False
17447,else,else,ADV,RB,xxxx,True,True
17448,could,could,VERB,MD,xxxx,True,True
17449,it,-PRON-,PRON,PRP,xx,True,True
17450,be,be,AUX,VB,xx,True,True
17451,that,that,SCONJ,IN,xxxx,True,True
17452,you,-PRON-,PRON,PRP,xxx,True,True
17453,could,could,VERB,MD,xxxx,True,True
17454,have,have,AUX,VB,xxxx,True,True
17455,made,make,VERB,VBN,xxxx,True,True
17456,me,-PRON-,PRON,PRP,xx,True,True
17457,so,so,ADV,RB,xx,True,True
17458,utterly,utterly,ADV,RB,xxxx,True,False
17459,happy,happy,ADJ,JJ,xxxx,True,False
17460,?,?,PUNCT,.,?,False,False
17461,”,"""",PUNCT,'',”,False,False
17462,"","",SPACE,_SP,"",False,False
17463,She,-PRON-,PRON,PRP,Xxx,True,True
17464,clung,cling,VERB,VBD,xxxx,True,False
17465,to,to,ADP,IN,xx,True,True
17466,him,-PRON-,PRON,PRP,xxx,True,True
17467,passionately,passionately,ADV,RB,xxxx,True,False
17468,a,a,DET,DT,x,True,True
17469,moment,moment,NOUN,NN,xxxx,True,False
17470,.,.,PUNCT,.,.,False,False
17471,Then,then,ADV,RB,Xxxx,True,True
17472,with,with,ADP,IN,xxxx,True,True
17473,an,an,DET,DT,xx,True,True
17474,evident,evident,ADJ,JJ,xxxx,True,False
17475,effort,effort,NOUN,NN,xxxx,True,False
17476,at,at,ADP,IN,xx,True,True
17477,self,self,NOUN,NN,xxxx,True,False
17478,-,-,PUNCT,HYPH,-,False,False
17479,control,control,NOUN,NN,xxxx,True,False
17480,",",",",PUNCT,",",",",False,False
17481,she,-PRON-,PRON,PRP,xxx,True,True
17482,kissed,kiss,VERB,VBD,xxxx,True,False
17483,his,-PRON-,DET,PRP$,xxx,True,True
17484,lips,lip,NOUN,NNS,xxxx,True,False
17485,fervently,fervently,ADV,RB,xxxx,True,False
17486,",",",",PUNCT,",",",",False,False
17487,disengaged,disengage,VERB,VBD,xxxx,True,False
17488,herself,-PRON-,PRON,PRP,xxxx,True,True
17489,from,from,ADP,IN,xxxx,True,True
17490,his,-PRON-,DET,PRP$,xxx,True,True
17491,embrace,embrace,NOUN,NN,xxxx,True,False
17492,",",",",PUNCT,",",",",False,False
17493,and,and,CCONJ,CC,xxx,True,True
17494,turned,turn,VERB,VBD,xxxx,True,False
17495,away,away,ADV,RB,xxxx,True,False
17496,.,.,PUNCT,.,.,False,False
17497,"","",SPACE,_SP,"",False,False
17498,“,"""",PUNCT,``,“,False,False
17499,Good,good,ADJ,JJ,Xxxx,True,False
17500,-,-,PUNCT,HYPH,-,False,False
17501,night,night,NOUN,NN,xxxx,True,False
17502,",",",",PUNCT,",",",",False,False
17503,"dear,”she","dear,”she",PROPN,NNP,"xxxx,”xxx",False,False
17504,said,say,VERB,VBD,xxxx,True,False
17505,.,.,PUNCT,.,.,False,False
17506,"","",SPACE,_SP,"",False,False
17507,Then,then,ADV,RB,Xxxx,True,True
17508,upon,upon,SCONJ,IN,xxxx,True,True
17509,the,the,DET,DT,xxx,True,True
17510,threshold,threshold,NOUN,NN,xxxx,True,False
17511,of,of,ADP,IN,xx,True,True
17512,Mistress,Mistress,PROPN,NNP,Xxxxx,True,False
17513,Henshaw,Henshaw,PROPN,NNP,Xxxxx,True,False
17514,'s,'s,PART,POS,'x,False,True
17515,chamber,chamber,NOUN,NN,xxxx,True,False
17516,she,-PRON-,PRON,PRP,xxx,True,True
17517,paused,pause,VERB,VBD,xxxx,True,False
17518,and,and,CCONJ,CC,xxx,True,True
17519,looked,look,VERB,VBD,xxxx,True,False
17520,back,back,ADV,RB,xxxx,True,True
17521,",",",",PUNCT,",",",",False,False
17522,tears,tear,NOUN,NNS,xxxx,True,False
17523,shining,shine,VERB,VBG,xxxx,True,False
17524,in,in,ADP,IN,xx,True,True
17525,her,-PRON-,DET,PRP$,xxx,True,True
17526,beautiful,beautiful,ADJ,JJ,xxxx,True,False
17527,dark,dark,ADJ,JJ,xxxx,True,False
17528,eyes,eye,NOUN,NNS,xxxx,True,False
17529,.,.,PUNCT,.,.,False,False
17530,"","",SPACE,_SP,"",False,False
17531,“,"""",PUNCT,``,“,False,False
17532,Good,Good,PROPN,NNP,Xxxx,True,False
17533,-,-,PUNCT,HYPH,-,False,False
17534,"night,”she","night,”she",PROPN,NNP,"xxxx,”xxx",False,False
17535,repeated;“good,repeated;“good,PROPN,NNP,xxxx;“xxxx,False,False
17536,-,-,PUNCT,HYPH,-,False,False
17537,night,night,NOUN,NN,xxxx,True,False
17538,.,.,PUNCT,.,.,False,False
17539,”,"""",PUNCT,'',”,False,False
17540,"","",SPACE,_SP,"",False,False
17541,It,-PRON-,PRON,PRP,Xx,True,True
17542,was,be,AUX,VBD,xxx,True,True
17543,somewhat,somewhat,ADV,RB,xxxx,True,False
17544,past,past,ADP,IN,xxxx,True,False
17545,his,-PRON-,DET,PRP$,xxx,True,True
17546,usual,usual,ADJ,JJ,xxxx,True,False
17547,hour,hour,NOUN,NN,xxxx,True,False
17548,of,of,ADP,IN,xx,True,True
17549,rising,rise,VERB,VBG,xxxx,True,False
17550,when,when,ADV,WRB,xxxx,True,True
17551,John,John,PROPN,NNP,Xxxx,True,False
17552,Friendleton,Friendleton,PROPN,NNP,Xxxxx,True,False
17553,next,next,ADJ,JJ,xxxx,True,True
17554,morning,morning,NOUN,NN,xxxx,True,False
17555,came,come,VERB,VBD,xxxx,True,False
17556,downstairs,downstairs,ADV,RB,xxxx,True,False
17557,.,.,PUNCT,.,.,False,False
17558,The,the,DET,DT,Xxx,True,True
17559,storm,storm,NOUN,NN,xxxx,True,False
17560,was,be,AUX,VBD,xxx,True,True
17561,over,over,ADV,RB,xxxx,True,True
17562,",",",",PUNCT,",",",",False,False
17563,but,but,CCONJ,CC,xxx,True,True
17564,everywhere,everywhere,ADV,RB,xxxx,True,True
17565,had,have,AUX,VBD,xxx,True,True
17566,it,-PRON-,PRON,PRP,xx,True,True
17567,left,leave,VERB,VBN,xxxx,True,False
17568,its,-PRON-,DET,PRP$,xxx,True,True
17569,traces,trace,NOUN,NNS,xxxx,True,False
17570,in,in,ADP,IN,xx,True,True
17571,broken,break,VERB,VBN,xxxx,True,False
17572,boughs,bough,NOUN,NNS,xxxx,True,False
17573,",",",",PUNCT,",",",",False,False
17574,overturned,overturn,VERB,VBN,xxxx,True,False
17575,fences,fence,NOUN,NNS,xxxx,True,False
17576,",",",",PUNCT,",",",",False,False
17577,and,and,CCONJ,CC,xxx,True,True
17578,dilapidated,dilapidated,ADJ,JJ,xxxx,True,False
17579,chimneys,chimney,NOUN,NNS,xxxx,True,False
17580,",",",",PUNCT,",",",",False,False
17581,so,so,SCONJ,IN,xx,True,True
17582,that,that,SCONJ,IN,xxxx,True,True
17583,as,as,SCONJ,IN,xx,True,True
17584,he,-PRON-,PRON,PRP,xx,True,True
17585,looked,look,VERB,VBD,xxxx,True,False
17586,from,from,ADP,IN,xxxx,True,True
17587,the,the,DET,DT,xxx,True,True
17588,window,window,NOUN,NN,xxxx,True,False
17589,",",",",PUNCT,",",",",False,False
17590,John,John,PROPN,NNP,Xxxx,True,False
17591,could,could,VERB,MD,xxxx,True,True
17592,see,see,VERB,VB,xxx,True,True
17593,on,on,ADP,IN,xx,True,True
17594,all,all,DET,DT,xxx,True,True
17595,sides,side,NOUN,NNS,xxxx,True,False
17596,the,the,DET,DT,xxx,True,True
17597,evidences,evidence,NOUN,NNS,xxxx,True,False
17598,of,of,ADP,IN,xx,True,True
17599,its,-PRON-,DET,PRP$,xxx,True,True
17600,violence,violence,NOUN,NN,xxxx,True,False
17601,.,.,PUNCT,.,.,False,False
17602,"","",SPACE,_SP,"",False,False
17603,The,the,DET,DT,Xxx,True,True
17604,house,house,NOUN,NN,xxxx,True,False
17605,was,be,AUX,VBD,xxx,True,True
17606,strangely,strangely,ADV,RB,xxxx,True,False
17607,quiet,quiet,ADJ,JJ,xxxx,True,False
17608,",",",",PUNCT,",",",",False,False
17609,and,and,CCONJ,CC,xxx,True,True
17610,he,-PRON-,PRON,PRP,xx,True,True
17611,looked,look,VERB,VBD,xxxx,True,False
17612,about,about,ADP,IN,xxxx,True,True
17613,him,-PRON-,PRON,PRP,xxx,True,True
17614,with,with,ADP,IN,xxxx,True,True
17615,the,the,DET,DT,xxx,True,True
17616,impatience,impatience,NOUN,NN,xxxx,True,False
17617,of,of,ADP,IN,xx,True,True
17618,a,a,DET,DT,x,True,True
17619,lover,lover,NOUN,NN,xxxx,True,False
17620,for,for,ADP,IN,xxx,True,True
17621,his,-PRON-,DET,PRP$,xxx,True,True
17622,wife,wife,NOUN,NN,xxxx,True,False
17623,",",",",PUNCT,",",",",False,False
17624,that,that,SCONJ,IN,xxxx,True,True
17625,she,-PRON-,PRON,PRP,xxx,True,True
17626,might,may,VERB,MD,xxxx,True,True
17627,chase,chase,VERB,VB,xxxx,True,False
17628,away,away,ADP,RP,xxxx,True,False
17629,the,the,DET,DT,xxx,True,True
17630,unaccustomed,unaccustomed,ADJ,JJ,xxxx,True,False
17631,sombreness,sombreness,NOUN,NN,xxxx,True,False
17632,which,which,DET,WDT,xxxx,True,True
17633,seemed,seem,VERB,VBD,xxxx,True,True
17634,to,to,PART,TO,xx,True,True
17635,have,have,AUX,VB,xxxx,True,True
17636,descended,descend,VERB,VBN,xxxx,True,False
17637,upon,upon,SCONJ,IN,xxxx,True,True
17638,the,the,DET,DT,xxx,True,True
17639,place,place,NOUN,NN,xxxx,True,False
17640,.,.,PUNCT,.,.,False,False
17641,"","",SPACE,_SP,"",False,False
17642,“,"""",PUNCT,``,“,False,False
17643,"Dinah,”he","Dinah,”he",PROPN,NNP,"Xxxxx,”xx",False,False
17644,"asked,“has","asked,“has",PUNCT,.,"xxxx,“xxx",False,False
17645,not,not,PART,RB,xxx,True,True
17646,your,-PRON-,DET,PRP$,xxxx,True,True
17647,mistress,mistress,NOUN,NN,xxxx,True,False
17648,risen,rise,VERB,VBD,xxxx,True,False
17649,?,?,PUNCT,.,?,False,False
17650,”,"""",PUNCT,'',”,False,False
17651,"","",SPACE,_SP,"",False,False
17652,The,the,DET,DT,Xxx,True,True
17653,mute,mute,NOUN,NN,xxxx,True,False
17654,regarded,regard,VERB,VBD,xxxx,True,False
17655,him,-PRON-,PRON,PRP,xxx,True,True
17656,with,with,ADP,IN,xxxx,True,True
17657,a,a,DET,DT,x,True,True
17658,strange,strange,ADJ,JJ,xxxx,True,False
17659,appearance,appearance,NOUN,NN,xxxx,True,False
17660,of,of,ADP,IN,xx,True,True
17661,wildness,wildness,NOUN,NN,xxxx,True,False
17662,and,and,CCONJ,CC,xxx,True,True
17663,terror,terror,NOUN,NN,xxxx,True,False
17664,",",",",PUNCT,",",",",False,False
17665,but,but,CCONJ,CC,xxx,True,True
17666,she,-PRON-,PRON,PRP,xxx,True,True
17667,replied,reply,VERB,VBD,xxxx,True,False
17668,by,by,ADP,IN,xx,True,True
17669,a,a,DET,DT,x,True,True
17670,shake,shake,NOUN,NN,xxxx,True,False
17671,of,of,ADP,IN,xx,True,True
17672,the,the,DET,DT,xxx,True,True
17673,head,head,NOUN,NN,xxxx,True,False
17674,",",",",PUNCT,",",",",False,False
17675,—,—,PUNCT,:,—,False,False
17676,instantly,instantly,ADV,RB,xxxx,True,False
17677,hurrying,hurry,VERB,VBG,xxxx,True,False
17678,out,out,SCONJ,IN,xxx,True,True
17679,of,of,ADP,IN,xx,True,True
17680,the,the,DET,DT,xxx,True,True
17681,room,room,NOUN,NN,xxxx,True,False
17682,as,as,SCONJ,IN,xx,True,True
17683,if,if,SCONJ,IN,xx,True,True
17684,in,in,ADP,IN,xx,True,True
17685,fear,fear,NOUN,NN,xxxx,True,False
17686,.,.,PUNCT,.,.,False,False
17687,"","",SPACE,_SP,"",False,False
17688,John,John,PROPN,NNP,Xxxx,True,False
17689,looked,look,VERB,VBD,xxxx,True,False
17690,after,after,ADP,IN,xxxx,True,True
17691,her,-PRON-,PRON,PRP,xxx,True,True
17692,an,an,DET,DT,xx,True,True
17693,instant,instant,NOUN,NN,xxxx,True,False
17694,in,in,ADP,IN,xx,True,True
17695,bewilderment,bewilderment,NOUN,NN,xxxx,True,False
